stop_id,stop_name,lon,lat,utmk_x,utmk_y,cell_100,cell_1000,zone
31710,학남,129.3408417,35.55329817,1166850.66,1730148.35,100_1166800_1730100,1000_1166000_1730000,울산광역시 중구
40611,"학성고등학교,서여자중학교",129.3004659,35.53329236,1163231.22,1727861.57,100_1163200_1727800,1000_1163000_1727000,울산광역시 남구
24705,학성공원,129.3380908,35.55658155,1166594.5,1730507.9,100_1166500_1730500,1000_1166000_1730000,울산광역시 중구
24301,학성공원,129.3378584,35.55645653,1166573.69,1730493.64,100_1166500_1730400,1000_1166000_1730000,울산광역시 중구
24302,학성공원,129.3375541,35.55599389,1166547.07,1730441.81,100_1166500_1730400,1000_1166000_1730000,울산광역시 중구
24706,학성공원,129.3382237,35.55631234,1166607.1,1730478.26,100_1166600_1730400,1000_1166000_1730000,울산광역시 중구
21614,학성배수장,129.3324074,35.55179813,1166089.2,1729967.7,100_1166000_1729900,1000_1166000_1729000,울산광역시 중구
21613,학성배수장앞,129.333128,35.55154857,1166155.04,1729941.23,100_1166100_1729900,1000_1166000_1729000,울산광역시 중구
21407,"학성새벽시장, 세민병원",129.3316537,35.55682544,1166010.51,1730524.08,100_1166000_1730500,1000_1166000_1730000,울산광역시 중구
21206,학성여중앞,129.2911625,35.55341041,1162347.11,1730077.78,100_1162300_1730000,1000_1162000_1730000,울산광역시 중구
21205,학성여중앞,129.2903918,35.55320237,1162277.67,1730053.43,100_1162200_1730000,1000_1162000_1730000,울산광역시 중구
30601,학성초등학교,129.3444963,35.55963307,1167168.78,1730857.25,100_1167100_1730800,1000_1167000_1730000,울산광역시 중구
30602,학성초등학교,129.3431562,35.55923405,1167048.14,1730810.71,100_1167000_1730800,1000_1167000_1730000,울산광역시 중구
24703,학성초등학교후문,129.3405449,35.56030912,1166809.22,1730925.54,100_1166800_1730900,1000_1166000_1730000,울산광역시 중구
24704,학성초등학교후문,129.3407896,35.56041526,1166831.18,1730937.72,100_1166800_1730900,1000_1166000_1730000,울산광역시 중구
40517,한국건강관리협회,129.3263107,35.55745111,1165524.91,1730584.49,100_1165500_1730500,1000_1165000_1730000,울산광역시 중구
40518,한국건강관리협회,129.3264378,35.55698686,1165537.38,1730533.21,100_1165500_1730500,1000_1165000_1730000,울산광역시 중구
31003,한국노총,129.3195424,35.53979014,1164947.59,1728614.1,100_1164900_1728600,1000_1164000_1728000,울산광역시 남구
31004,한국노총,129.3198511,35.54010746,1164974.93,1728649.82,100_1164900_1728600,1000_1164000_1728000,울산광역시 남구
24504,한국산업단지공단,129.3443414,35.54138576,1167192.64,1728832.9,100_1167100_1728800,1000_1167000_1728000,울산광역시 남구
15937,한국생산기술연구원,129.303152,35.51224342,1163517.48,1725531.2,100_1163500_1725500,1000_1163000_1725000,울산광역시 울주군
15936,한국생산기술연구원,129.3029605,35.51231399,1163499.97,1725538.71,100_1163400_1725500,1000_1163000_1725000,울산광역시 울주군
11419,한국석유공사,129.3090948,35.5639475,1163951.16,1731276.3,100_1163900_1731200,1000_1163000_1731000,울산광역시 중구
11418,한국석유공사,129.3088101,35.56372995,1163925.8,1731251.7,100_1163900_1731200,1000_1163000_1731000,울산광역시 중구
15935,한국에너지기술연구원,129.3002694,35.51093187,1163258.7,1725380.94,100_1163200_1725300,1000_1163000_1725000,울산광역시 울주군
15934,한국에너지기술연구원,129.3003949,35.51115505,1163269.63,1725405.9,100_1163200_1725400,1000_1163000_1725000,울산광역시 울주군
11433,한국전기안전공사,129.3246236,35.56680248,1165352.77,1731618.96,100_1165300_1731600,1000_1165000_1731000,울산광역시 중구
11432,한국전기안전공사,129.3247103,35.56665214,1165360.93,1731602.43,100_1165300_1731600,1000_1165000_1731000,울산광역시 중구
15876,한국제지,129.3467737,35.41054227,1167684.75,1714323.36,100_1167600_1714300,1000_1167000_1714000,울산광역시 울주군
15875,한국제지,129.3468663,35.41076678,1167692.69,1714348.42,100_1167600_1714300,1000_1167000_1714000,울산광역시 울주군
77725,한국제지사택,129.311312,35.42998988,1164424.98,1716420.95,100_1164400_1716400,1000_1164000_1716000,울산광역시 울주군
77710,한국제지사택,129.3114783,35.43005261,1164439.95,1716428.18,100_1164400_1716400,1000_1164000_1716000,울산광역시 울주군
15889,한국제지삼거리,129.34279,35.41051219,1167323.06,1714313.27,100_1167300_1714300,1000_1167000_1714000,울산광역시 울주군
11302,한국폴리텍대학앞,129.3488668,35.57976941,1167522.99,1733098.31,100_1167500_1733000,1000_1167000_1733000,울산광역시 중구
11301,한국폴리텍대학앞,129.3489688,35.57939889,1167533.01,1733057.38,100_1167500_1733000,1000_1167000_1733000,울산광역시 중구
27503,한국프렌지앞,129.4283752,35.53926013,1174815.98,1728742.97,100_1174800_1728700,1000_1174000_1728000,울산광역시 동구
27504,한국프렌지앞,129.4280232,35.53896762,1174784.7,1728709.9,100_1174700_1728700,1000_1174000_1728000,울산광역시 동구
15396,한들,129.2177419,35.69110766,1155424.97,1745233.14,100_1155400_1745200,1000_1155000_1745000,울산광역시 울주군
15397,한들,129.2173707,35.69116631,1155391.27,1745239.06,100_1155300_1745200,1000_1155000_1745000,울산광역시 울주군
65103,한라2차아파트,129.2575757,35.55328865,1159302.8,1730009.43,100_1159300_1730000,1000_1159000_1730000,울산광역시 남구
65104,한라2차아파트,129.2576819,35.55303528,1159312.93,1729981.5,100_1159300_1729900,1000_1159000_1729000,울산광역시 남구
65101,"한라3,4차아파트",129.2564999,35.55356958,1159204.73,1730038.85,100_1159200_1730000,1000_1159000_1730000,울산광역시 남구
65102,"한라3,4차아파트",129.2565764,35.55342205,1159211.96,1730022.61,100_1159200_1730000,1000_1159000_1730000,울산광역시 남구
72902,한라그랜드아파트,129.348008,35.55752207,1167491.48,1730629.05,100_1167400_1730600,1000_1167000_1730000,울산광역시 중구
72901,한라그랜드아파트,129.3478816,35.55745245,1167480.17,1730621.11,100_1167400_1730600,1000_1167000_1730000,울산광역시 중구
40372,한라비발디,129.3665005,35.59804123,1169082.5,1735155.28,100_1169000_1735100,1000_1169000_1735000,울산광역시 북구
40395,한라비발디정문,129.3690066,35.59740696,1169310.88,1735089.24,100_1169300_1735000,1000_1169000_1735000,울산광역시 북구
40394,한라비발디정문,129.3688736,35.59756501,1169298.5,1735106.54,100_1169200_1735100,1000_1169000_1735000,울산광역시 북구
25304,한라신천지타운,129.3486913,35.63465647,1167392.67,1739186.42,100_1167300_1739100,1000_1167000_1739000,울산광역시 북구
25303,한라신천지타운앞,129.3483395,35.63472189,1167360.68,1739193.07,100_1167300_1739100,1000_1167000_1739000,울산광역시 북구
20805,한라아파트,129.2260804,35.56251583,1156429.92,1730982.45,100_1156400_1730900,1000_1156000_1730000,울산광역시 울주군
20806,한라아파트,129.2259582,35.56260055,1156418.68,1730991.66,100_1156400_1730900,1000_1156000_1730000,울산광역시 울주군
27116,한라타워앞,129.4199121,35.5079267,1174116.36,1725252.29,100_1174100_1725200,1000_1174000_1725000,울산광역시 동구
27115,한라타워앞,129.419821,35.50807588,1174107.78,1725268.67,100_1174100_1725200,1000_1174000_1725000,울산광역시 동구
72602,한라하얏트,129.3440298,35.58159635,1167080.87,1733292.74,100_1167000_1733200,1000_1167000_1733000,울산광역시 중구
60402,한라한빛아파트,129.426456,35.51262317,1174699.72,1725784.82,100_1174600_1725700,1000_1174000_1725000,울산광역시 동구
60401,한라한빛아파트,129.426569,35.51271936,1174709.76,1725795.69,100_1174700_1725700,1000_1174000_1725000,울산광역시 동구
31306,한라훼미리아파트앞,129.3127103,35.52193867,1164364.59,1726622.53,100_1164300_1726600,1000_1164000_1726000,울산광역시 남구
70801,한마음마트,129.4204722,35.48914276,1174207.74,1723169.65,100_1174200_1723100,1000_1174000_1723000,울산광역시 동구
70802,한마음마트,129.4202675,35.48934482,1174188.73,1723191.7,100_1174100_1723100,1000_1174000_1723000,울산광역시 동구
13401,한마음아파트,129.4251529,35.51367017,1174579.27,1725898.65,100_1174500_1725800,1000_1174000_1725000,울산광역시 동구
13402,한마음아파트,129.4253006,35.51363952,1174592.73,1725895.52,100_1174500_1725800,1000_1174000_1725000,울산광역시 동구
70204,한마음회관,129.427282,35.51809688,1174762.77,1726393.47,100_1174700_1726300,1000_1174000_1726000,울산광역시 동구
70203,한마음회관,129.4272321,35.51826908,1174757.87,1726412.48,100_1174700_1726400,1000_1174000_1726000,울산광역시 동구
70903,한성미트뱅크,129.3568633,35.56811494,1168272.01,1731819.17,100_1168200_1731800,1000_1168000_1731000,울산광역시 북구
70904,한성미트뱅크,129.3570738,35.56802319,1168291.28,1731809.35,100_1168200_1731800,1000_1168000_1731000,울산광역시 북구
24441,한솔그린빌,129.2123979,35.49011472,1155329.3,1722929.92,100_1155300_1722900,1000_1155000_1722000,울산광역시 울주군
24442,한솔그린빌,129.2123907,35.49044004,1155328.02,1722966.0,100_1155300_1722900,1000_1155000_1722000,울산광역시 울주군
30666,한신더휴에듀포레앞,129.3798577,35.55908752,1170375.16,1730857.33,100_1170300_1730800,1000_1170000_1730000,울산광역시 북구
20410,한신아파트앞,129.241127,35.57257368,1157773.96,1732122.11,100_1157700_1732100,1000_1157000_1732000,울산광역시 울주군
12404,한실청실맨션,129.3142789,35.51903286,1164512.77,1726302.82,100_1164500_1726300,1000_1164000_1726000,울산광역시 남구
75305,한실청실맨션,129.3136663,35.51908678,1164457.1,1726307.78,100_1164400_1726300,1000_1164000_1726000,울산광역시 남구
40368,한양수자인,129.3632187,35.60239221,1168776.03,1735632.29,100_1168700_1735600,1000_1168000_1735000,울산광역시 북구
40367,한양수자인,129.363094,35.60254804,1168764.41,1735649.36,100_1168700_1735600,1000_1168000_1735000,울산광역시 북구
15721,한일금속,129.1758876,35.43931369,1152112.84,1717238.18,100_1152100_1717200,1000_1152000_1717000,울산광역시 울주군
15722,한일금속,129.1759492,35.43906232,1152118.91,1717210.39,100_1152100_1717200,1000_1152000_1717000,울산광역시 울주군
31005,한전,129.3232919,35.54073951,1165285.58,1728725.7,100_1165200_1728700,1000_1165000_1728000,울산광역시 남구
31006,한전앞,129.3232409,35.54099229,1165280.44,1728753.65,100_1165200_1728700,1000_1165000_1728000,울산광역시 남구
23535,한진중공업앞,129.3712549,35.49247846,1169735.64,1723453.86,100_1169700_1723400,1000_1169000_1723000,울산광역시 남구
23536,한진중공업앞,129.3713377,35.49228309,1169743.57,1723432.33,100_1169700_1723400,1000_1169000_1723000,울산광역시 남구
30534,한창제지 앞,129.187636,35.43068259,1153195.65,1716298.97,100_1153100_1716200,1000_1153000_1716000,양산시
30533,한창제지 앞,129.1867724,35.43046849,1153117.65,1716273.89,100_1153100_1716200,1000_1153000_1716000,양산시
15891,한텍,129.3512325,35.41785239,1168074.46,1715141.79,100_1168000_1715100,1000_1168000_1715000,울산광역시 울주군
15892,한텍,129.3515029,35.41752018,1168099.71,1715105.4,100_1168000_1715100,1000_1168000_1715000,울산광역시 울주군
74403,한화꿈에그린,129.3482823,35.53595492,1167561.23,1728237.18,100_1167500_1728200,1000_1167000_1728000,울산광역시 남구
74402,한화꿈에그린,129.3474031,35.53572105,1167482.0,1728209.74,100_1167400_1728200,1000_1167000_1728000,울산광역시 남구
74401,한화꿈에그린,129.3470852,35.53566148,1167453.3,1728202.59,100_1167400_1728200,1000_1167000_1728000,울산광역시 남구
30925,"함월고,종갓집도서관",129.297442,35.55968517,1162903.63,1730784.17,100_1162900_1730700,1000_1162000_1730000,울산광역시 중구
30926,"함월고,종갓집도서관",129.2976415,35.55944686,1162922.2,1730758.06,100_1162900_1730700,1000_1162000_1730000,울산광역시 중구
11807,함월구민운동장,129.3059518,35.57782005,1163638.07,1732809.88,100_1163600_1732800,1000_1163000_1732000,울산광역시 중구
11808,함월구민운동장,129.3066243,35.57820206,1163698.24,1732853.38,100_1163600_1732800,1000_1163000_1732000,울산광역시 중구
30612,합동공업사,129.3680976,35.56100659,1169305.15,1731049.92,100_1169300_1731000,1000_1169000_1731000,울산광역시 북구
23341,해돋이경로당,129.3473098,35.35373747,1167851.1,1708023.35,100_1167800_1708000,1000_1167000_1708000,울산광역시 울주군
23340,해돋이경로당,129.3474351,35.35367674,1167862.62,1708016.82,100_1167800_1708000,1000_1167000_1708000,울산광역시 울주군
77722,해븐빌리지6차,129.3087086,35.42642532,1164195.86,1716021.23,100_1164100_1716000,1000_1164000_1716000,울산광역시 울주군
77721,해븐빌리지6차,129.3085882,35.42631667,1164185.15,1716008.97,100_1164100_1716000,1000_1164000_1716000,울산광역시 울주군
23805,해양경비안전서,129.3151659,35.5209065,1164589.38,1726512.13,100_1164500_1726500,1000_1164000_1726000,울산광역시 남구
24813,해양수산청/울산항만공사,129.3845206,35.50488484,1170912.78,1724852.95,100_1170900_1724800,1000_1170000_1724000,울산광역시 남구
24814,해양수산청/울산항만공사,129.3847636,35.50566686,1170933.17,1724940.11,100_1170900_1724900,1000_1170000_1724000,울산광역시 남구
65201,해연공원앞,129.2625274,35.55027169,1159757.65,1729682.8,100_1159700_1729600,1000_1159000_1729000,울산광역시 남구
40852,해연공원앞,129.2624345,35.55016041,1159749.45,1729670.3,100_1159700_1729600,1000_1159000_1729000,울산광역시 남구
23329,해연사,129.3445077,35.35656639,1167590.62,1708332.39,100_1167500_1708300,1000_1167000_1708000,울산광역시 울주군
4355,해운대청소년수련원,129.0808184,35.46203396,1143442.75,1719616.03,100_1143400_1719600,1000_1143000_1719000,양산시
4354,해운대청소년수련원,129.0809328,35.46187296,1143453.42,1719598.33,100_1143400_1719500,1000_1143000_1719000,양산시
25012,해피랜드아파트앞,129.4221371,35.48516997,1174367.36,1722731.91,100_1174300_1722700,1000_1174000_1722000,울산광역시 동구
25011,해피랜드아파트앞,129.4228531,35.48530999,1174432.02,1722748.71,100_1174400_1722700,1000_1174000_1722000,울산광역시 동구
57144,행림병원,129.0912736,35.25424685,1144762.04,1696584.14,100_1144700_1696500,1000_1144000_1696000,부산광역시
57145,행림병원,129.0916009,35.25373436,1144792.73,1696527.78,100_1144700_1696500,1000_1144000_1696000,부산광역시
30203,행정,129.0463277,35.61638207,1140044.19,1736686.65,100_1140000_1736600,1000_1140000_1736000,울산광역시 울주군
30204,행정,129.046339,35.61646514,1140045.07,1736695.88,100_1140000_1736600,1000_1140000_1736000,울산광역시 울주군
15440,향교마을,129.1149897,35.55690588,1146371.38,1730189.41,100_1146300_1730100,1000_1146000_1730000,울산광역시 울주군
15441,향교마을,129.1152053,35.55572761,1146393.06,1730059.03,100_1146300_1730000,1000_1146000_1730000,울산광역시 울주군
73604,향교삼거리,129.314946,35.55922498,1164491.15,1730762.22,100_1164400_1730700,1000_1164000_1730000,울산광역시 중구
73603,향교삼거리,129.3148664,35.5591474,1164484.09,1730753.48,100_1164400_1730700,1000_1164000_1730000,울산광역시 중구
22701,향교앞,129.315795,35.56006288,1164566.39,1730856.58,100_1164500_1730800,1000_1164000_1730000,울산광역시 중구
22702,향교앞,129.3158251,35.55988435,1164569.48,1730836.83,100_1164500_1730800,1000_1164000_1730000,울산광역시 중구
24391,향림교,129.1161863,35.48900973,1146603.3,1722660.13,100_1146600_1722600,1000_1146000_1722000,울산광역시 울주군
24392,향림교,129.1163639,35.48916656,1146619.13,1722677.79,100_1146600_1722600,1000_1146000_1722000,울산광역시 울주군
30224,향산,129.0964444,35.58581823,1144638.42,1733368.98,100_1144600_1733300,1000_1144000_1733000,울산광역시 울주군
30223,향산,129.0962647,35.58571395,1144622.33,1733357.15,100_1144600_1733300,1000_1144000_1733000,울산광역시 울주군
15443,허지기,129.215403,35.6669294,1155260.17,1742547.48,100_1155200_1742500,1000_1155000_1742000,울산광역시 울주군
15442,허지기,129.215277,35.66681317,1155248.99,1742534.38,100_1155200_1742500,1000_1155000_1742000,울산광역시 울주군
