stop_id,lon,lat
67206,129.2950536,35.41971285
67203,129.2900368,35.41910996
67204,129.2899213,35.4192374
64308,129.3268227,35.52968521
64307,129.3268109,35.52955296
31204,129.3152811,35.53069668
31203,129.3144092,35.5306971
71102,129.3660918,35.58866614
71101,129.3659004,35.58880968
15457,129.0741715,35.60783885
60501,129.4250368,35.50901285
60502,129.4251692,35.5090379
24226,129.4307712,35.51160565
70404,129.4297757,35.51117712
70403,129.4298613,35.51113188
24225,129.43055,35.51162475
11422,129.2935621,35.56215121
11423,129.2936054,35.56231613
11436,129.3040885,35.56346137
11437,129.3040394,35.5636245
30965,129.2944136,35.56028323
30966,129.2956531,35.5606296
77702,129.3059687,35.43966546
22301,129.3076617,35.44032291
77701,129.3062136,35.43908297
77704,129.3047685,35.44102115
77705,129.3047207,35.44076746
30644,129.1491347,35.37163082
30571,129.1486464,35.37112006
24615,129.2835346,35.48723842
24616,129.2836515,35.48732416
61110,129.4317186,35.48220843
61109,129.4315302,35.48223638
61108,129.4296029,35.4849413
61107,129.4296524,35.48504398
62807,129.3509056,35.5674125
62808,129.3512338,35.56746579
70808,129.4207716,35.4931965
70807,129.4208485,35.49313643
3066,129.0589876,35.73533237
3065,129.0592136,35.73538645
23407,129.3274478,35.53049428
12103,129.3242498,35.53362293
12104,129.3243744,35.53368946
30247,129.0718136,35.61836346
30246,129.0715877,35.61847075
31521,129.2803563,35.41238693
31522,129.2806403,35.4123882
72604,129.3446045,35.58269526
30314,129.1690079,35.65639347
30313,129.1686507,35.65625881
30591,129.1030121,35.29765332
15206,129.2066105,35.70445182
15205,129.2064932,35.70439444
15230,129.2015926,35.66020709
15229,129.2014299,35.66023251
20711,129.2012752,35.65451898
20712,129.2012594,35.65465986
15232,129.2202033,35.65144863
15231,129.2164408,35.64944489
15291,129.1665687,35.65302792
15293,129.1652979,35.65169703
15294,129.1657594,35.65197132
65303,129.2636129,35.55314251
65304,129.2637027,35.55331428
30307,129.1742599,35.66806197
30308,129.1745002,35.66820078
30366,129.1609069,35.64543851
30369,129.1604017,35.64561249
30365,129.1617308,35.64656746
57146,129.0915686,35.25833894
57141,129.0912252,35.25843507
40103,129.3060838,35.4978917
40104,129.3065411,35.49833743
31314,129.3089357,35.50575212
40101,129.3082749,35.50210644
15932,129.2936353,35.51440447
15933,129.2935208,35.51414895
15844,129.2513679,35.52602048
15845,129.251778,35.52590469
15807,129.2624259,35.52298606
15808,129.2622219,35.52357334
15843,129.259926,35.52628385
15842,129.2598444,35.52642054
15805,129.2601103,35.52693228
15806,129.2604157,35.52676774
21225,129.2889122,35.55096955
21226,129.2890112,35.55107528
15271,129.263811,35.62658294
15272,129.2638295,35.62674109
23534,129.376196,35.49533109
23533,129.376111,35.495433
70602,129.4191533,35.50066434
70601,129.4192948,35.50060429
21329,129.2692573,35.59094474
21330,129.2712987,35.59037915
21336,129.2697928,35.59259965
15330,129.0869873,35.5558289
15329,129.0866823,35.55607203
15320,129.0837861,35.55633616
15319,129.0837829,35.55645225
71404,129.3511457,35.65454494
71401,129.351179,35.65462519
62402,129.3184084,35.57368945
62403,129.3183804,35.57355424
73102,129.3382587,35.56658746
73101,129.3374346,35.5672031
73106,129.3362064,35.56926688
73105,129.3361712,35.56965662
25401,129.2813495,35.4103474
25402,129.2815717,35.41045449
57172,129.0927024,35.23916902
57161,129.0922076,35.23875225
40407,129.3170427,35.53456159
64201,129.3167411,35.5336866
40408,129.3162966,35.53471109
74801,129.3166013,35.53318795
14817,129.3567231,35.57589958
14816,129.3564213,35.57567072
58083,129.0796726,35.21280164
40887,129.3378434,35.53791018
75501,129.2973181,35.530858
40920,129.2971558,35.53088992
40532,129.3308219,35.53064014
40531,129.3302973,35.52987897
24005,129.3556258,35.52836018
76302,129.2543733,35.54831877
23808,129.3170651,35.52145585
23807,129.3171733,35.52126434
76301,129.2541851,35.54854173
22904,129.3191716,35.52224557
22903,129.3189483,35.52233555
31117,129.3152252,35.53176087
31118,129.3156544,35.53140258
25510,129.365343,35.64381689
25509,129.3652962,35.64366796
77303,129.2850502,35.37743257
77304,129.2851776,35.37754616
77306,129.2796668,35.37728566
14114,129.3622882,35.63886107
14115,129.3621276,35.63870316
61010,129.4263022,35.49318827
61009,129.4260033,35.49321397
30163,129.1216112,35.53776076
30162,129.1217537,35.53751946
30164,129.1186054,35.53841088
30165,129.1189483,35.53858029
66506,129.1095374,35.54010025
30118,129.1101655,35.54010283
66502,129.1101344,35.54030612
30117,129.1098157,35.53978575
30120,129.1098085,35.53956261
66507,129.109576,35.54019851
61307,129.4383657,35.5776935
61308,129.4382579,35.57785291
77413,129.2991068,35.36497237
77412,129.2991247,35.3647987
21222,129.298186,35.55041281
21221,129.2981984,35.55025773
15815,129.275727,35.50995318
15816,129.2756199,35.5101335
21103,129.2658756,35.57595742
21104,129.2660713,35.5756801
20736,129.2311093,35.58985176
20735,129.2309183,35.58923383
20738,129.231071,35.58624282
20737,129.2309331,35.58624289
22322,129.2952364,35.44998621
22323,129.2953608,35.45012131
31500,129.2884741,35.45638937
31508,129.2895208,35.45536985
31507,129.2890304,35.45490226
20704,129.1787452,35.65063796
20703,129.1790191,35.65046188
14107,129.3636602,35.63933703
14108,129.3635345,35.63938738
14105,129.360227,35.63970552
14110,129.3618899,35.63985536
61402,129.3591636,35.6482032
61403,129.3594933,35.64994377
61401,129.3580677,35.64963508
14111,129.3633057,35.6363013
14112,129.3635909,35.63703568
61501,129.3497297,35.64509825
61502,129.3493516,35.64544532
71422,129.3525689,35.64595865
71421,129.3527273,35.64573957
25526,129.3527902,35.64344991
25525,129.3524965,35.64393142
25520,129.3545096,35.64261259
25519,129.3548475,35.64269834
25530,129.3508445,35.64335454
25529,129.3506223,35.64345618
21227,129.2828579,35.55314657
21228,129.2829293,35.55328545
21314,129.2864929,35.62579169
21313,129.2862751,35.62539887
30109,129.1152159,35.54771107
30110,129.1153685,35.54753263
30116,129.1123255,35.54280956
61202,129.3553885,35.56128385
70906,129.3574675,35.56199053
70905,129.35714,35.56266597
40310,129.3394643,35.66521703
40309,129.3392449,35.6651625
70522,129.4135031,35.48686256
70521,129.4134311,35.48670565
30228,129.1002767,35.57806251
30227,129.1008882,35.57759664
26901,129.4246916,35.50276924
26902,129.4248777,35.50286686
15353,129.1063247,35.59073361
15354,129.1061836,35.59067585
30553,129.1628189,35.39976551
30554,129.1626788,35.39878442
40351,129.3299645,35.51082613
40352,129.3303786,35.51055334
40359,129.3281997,35.5098941
58084,129.0795005,35.21260351
58087,129.0796917,35.21352709
77727,129.3135457,35.43555144
77728,129.3136801,35.43543623
77403,129.2953217,35.35148798
77404,129.2953871,35.35118334
14806,129.3570042,35.55775563
14805,129.3567636,35.55755882
30641,129.3586316,35.56086668
15316,129.0843271,35.57115194
15359,129.0844754,35.57117312
15398,129.084118,35.57121534
40344,129.3605786,35.55236195
40343,129.360804,35.55245413
26335,129.3743822,35.57793861
26336,129.3743097,35.57772491
15318,129.0853633,35.56522173
15317,129.0846167,35.56380212
59194,129.0565818,35.39877591
59195,129.0568943,35.39884706
40301,129.3317264,35.68244216
40302,129.3316981,35.68249705
40304,129.3340706,35.67772012
40303,129.3335657,35.67790168
64101,129.300934,35.5394004
64102,129.300561,35.53973112
63113,129.3159684,35.55711824
63114,129.3159433,35.55724865
21004,129.3162788,35.55603119
21003,129.3160377,35.55579433
66703,129.3167254,35.55606947
27303,129.42581,35.54446207
27304,129.4259747,35.54448331
75404,129.3108531,35.50836454
75403,129.3112281,35.50837739
40415,129.3307046,35.5378938
15221,129.2260437,35.68351936
15222,129.226184,35.68347282
15352,129.0992149,35.58265407
15351,129.0992127,35.58250288
75802,129.2603303,35.55086176
75801,129.2605119,35.55089079
65408,129.2593496,35.54844725
65407,129.2596718,35.54841063
30490,129.2535946,35.53540385
65604,129.2517185,35.53657338
76502,129.2523324,35.53755309
65117,129.2542141,35.55290465
65118,129.2541162,35.55293379
65107,129.2583831,35.5513108
76303,129.2546965,35.54786791
76304,129.2549275,35.5481136
22311,129.3119323,35.42759138
22312,129.3118103,35.42741869
30433,129.1940838,35.56448562
30434,129.1901107,35.56337162
26329,129.3998823,35.58063217
26330,129.4003126,35.58082484
40330,129.3591693,35.58632876
40329,129.3591065,35.58470554
77737,129.3117936,35.42560105
40618,129.2600919,35.53806858
40617,129.259273,35.53748518
12704,129.2572321,35.53425145
12701,129.2568754,35.53365837
30713,129.2536479,35.5360291
76002,129.2659339,35.55536578
22406,129.2686977,35.53043069
65009,129.2424505,35.52614985
65010,129.2422783,35.52605943
65008,129.2437112,35.52588749
65007,129.2435563,35.52579159
12411,129.3032963,35.53670843
74602,129.3031203,35.53662619
12416,129.3023073,35.5358194
40936,129.2972985,35.53778303
22606,129.2737355,35.54926616
22605,129.2745897,35.54892
12203,129.2729883,35.5497402
12204,129.2733616,35.54993676
65115,129.2515384,35.55129231
65114,129.2517231,35.55134517
76402,129.251909,35.55006455
76403,129.251772,35.5501587
65601,129.2509547,35.53559285
0,129.2518083,35.53469835
30597,129.2515703,35.53490015
65001,129.2573655,35.53922481
65002,129.2570228,35.53881694
30509,129.2422679,35.5198788
30510,129.2424851,35.51981177
65023,129.2408142,35.51845079
65403,129.2559647,35.54967443
65404,129.2562035,35.54958864
24241,129.418311,35.48727077
26705,129.4184946,35.48657628
24242,129.4186056,35.48709528
70515,129.410328,35.48235482
70516,129.4102033,35.48238164
24244,129.4167156,35.48739125
70526,129.417241,35.48497602
70525,129.4172483,35.48486325
31007,129.3278529,35.54197762
31008,129.3277395,35.54220282
40521,129.3253431,35.54312858
40526,129.3260843,35.54262561
66812,129.3211014,35.55606101
15365,129.2276633,35.67045473
15366,129.2278194,35.6706278
26364,129.4118249,35.58678575
26365,129.4111539,35.58661169
64302,129.3205804,35.53135605
64301,129.3206029,35.53114234
74803,129.3182368,35.53086433
74804,129.3183032,35.53068509
30430,129.1842821,35.55945377
30429,129.1839233,35.558953
24245,129.4078595,35.49598441
30305,129.1768682,35.67417946
30306,129.1769359,35.67434632
30447,129.1720983,35.67918043
30448,129.1721072,35.67934738
11404,129.3389312,35.59583358
11403,129.3398384,35.59624195
23342,129.3486342,35.35434726
23343,129.3485831,35.35448117
40366,129.3627787,35.59990493
40383,129.3608267,35.60256359
40360,129.3610205,35.60270008
15237,129.230024,35.65381966
15238,129.2301964,35.65396289
15298,129.2093712,35.64758815
15297,129.2092602,35.64749405
41288,129.1601662,35.44949369
41287,129.1601686,35.44958452
41289,129.1628059,35.44823845
41290,129.1629152,35.44832088
30333,129.1399626,35.60275323
30334,129.1404279,35.60299988
31707,129.3410334,35.55632186
31708,129.341255,35.55645335
30326,129.1476028,35.61405701
30325,129.1472826,35.61390573
40385,129.3677448,35.60355489
40375,129.3657301,35.60112396
40374,129.3658729,35.60153066
70505,129.4280979,35.50748146
70506,129.4279871,35.50746965
30421,129.1701166,35.55017819
30422,129.1700852,35.5502914
30464,129.1817791,35.5510258
30463,129.1816793,35.55091664
15262,129.2576139,35.63301566
15260,129.2574428,35.63309122
15251,129.2685192,35.62113622
15252,129.2687195,35.62108406
24608,129.2417748,35.49998563
24607,129.2417154,35.49986586
24629,129.2292877,35.49199786
24630,129.2293838,35.49068951
30425,129.1784833,35.55425553
30426,129.1781224,35.55415926
30461,129.1786778,35.5533488
30462,129.1789455,35.55330906
30450,129.1609241,35.54927764
30449,129.1604731,35.54936192
30428,129.181323,35.55636198
30427,129.1819615,35.55670877
30435,129.1899969,35.55892478
30458,129.1894469,35.55954123
30432,129.1873613,35.56283653
30431,129.1869029,35.56263999
15338,129.2280584,35.64059114
15337,129.2279119,35.64060052
5067,129.0896029,35.50528103
30140,129.089565,35.50542291
30139,129.0903704,35.50563454
66302,129.0877146,35.50656017
66301,129.0876628,35.50645685
30137,129.0921933,35.50698788
30138,129.0922709,35.50683636
30321,129.1576867,35.63075562
30322,129.158126,35.63129949
62201,129.3143165,35.57936153
62202,129.3142672,35.57951679
21315,129.2860336,35.62067845
21316,129.2859989,35.62019707
25008,129.4231908,35.48559473
25007,129.4243791,35.48593284
25014,129.424244,35.48599208
60807,129.4240159,35.50347515
60808,129.4241984,35.50322322
61104,129.4244481,35.48498381
61103,129.4245618,35.48519365
70805,129.4204956,35.49178199
70806,129.4204813,35.49213146
61115,129.4262372,35.4857926
61116,129.4264425,35.48576833
61105,129.4261629,35.48680576
61101,129.4234795,35.4843441
61102,129.4236007,35.48426916
70538,129.4211159,35.48708996
70809,129.4218421,35.48607229
70810,129.4216942,35.48604895
70530,129.4213909,35.48626036
70529,129.4213757,35.48613688
60804,129.418705,35.50389252
60803,129.418764,35.50411087
25009,129.425855,35.48786879
25010,129.4254578,35.48739516
61106,129.4261108,35.48670203
31826,129.1169385,35.69677782
30254,129.0315976,35.59560943
30253,129.0314461,35.59524682
30275,129.0281453,35.57923062
30274,129.0280076,35.57921988
31607,129.3243631,35.43467206
31608,129.3236387,35.43467792
0,129.1626806,35.39940786
30285,129.0089195,35.52553648
59260,129.0861249,35.47319777
59259,129.0860767,35.47357018
11806,129.3121451,35.5742986
11805,129.3122554,35.57412667
23902,129.3173436,35.5764893
23901,129.3173095,35.57674
40218,129.2514968,35.55965219
40219,129.2529995,35.55877294
14529,129.3122457,35.60619984
14530,129.3123558,35.60630477
24232,129.4289678,35.50149907
24231,129.4283629,35.50000017
40519,129.3237293,35.55442584
64310,129.3287032,35.52962863
40533,129.3302761,35.52884916
64309,129.3287776,35.52952278
66807,129.3240426,35.5557057
66808,129.3239716,35.55567525
40527,129.3267058,35.53990018
40528,129.3274568,35.53939287
40413,129.3265944,35.53705147
40414,129.3258467,35.5372014
16000,129.2270537,35.43877797
16001,129.2272962,35.43868789
30113,129.1141635,35.54598488
30114,129.1143458,35.54591062
30160,129.1170578,35.54528273
30161,129.1171072,35.54545096
2058,129.0548311,35.71823996
2059,129.0546789,35.7182327
40211,129.2309499,35.56871983
40212,129.2310547,35.56878464
20733,129.2334423,35.59771456
20734,129.2335934,35.59756263
20411,129.2438043,35.5683983
20412,129.2438518,35.56871955
20809,129.2318139,35.56372674
20810,129.2320455,35.56394679
20418,129.2439295,35.57182112
20417,129.2439284,35.5716826
57167,129.0924551,35.27412556
57173,129.0928174,35.27494019
63711,129.286156,35.53856259
63710,129.2860058,35.53855326
40606,129.2888794,35.53547359
40605,129.288882,35.53514764
63713,129.2835583,35.53753658
4836,129.043551,35.35414967
4870,129.0432521,35.35398158
14213,129.3289389,35.63729572
14214,129.3286645,35.63701381
60601,129.42138,35.50727167
63306,129.3408922,35.54625311
76506,129.2525472,35.53957956
76508,129.2523534,35.5394098
63303,129.3408225,35.54613675
60602,129.4209756,35.50720854
25704,129.3648307,35.58260672
25703,129.3639938,35.58234155
73902,129.3402093,35.54703766
27302,129.4253242,35.54663432
27301,129.4251471,35.54636839
23502,129.3410298,35.51790484
23501,129.3407513,35.51789051
40503,129.3465758,35.56951235
72705,129.3465237,35.57923749
72706,129.346365,35.57908072
72710,129.3447199,35.56908002
40506,129.3454389,35.56878908
40505,129.3445303,35.56891542
24902,129.3462861,35.57680175
24901,129.3461134,35.57672612
72707,129.3460138,35.57035946
72708,129.3461839,35.57033002
24904,129.3460183,35.57421946
24903,129.345914,35.57448842
40620,129.270913,35.5385921
59270,129.0871909,35.49277932
66411,129.0833804,35.50853774
66413,129.0834748,35.50856468
59432,129.0867352,35.49095118
77006,129.0869845,35.49183221
77005,129.0868437,35.49185643
31713,129.3391734,35.5415778
31714,129.3396124,35.54169993
15127,129.1242081,35.62111899
15126,129.1243386,35.62112134
24383,129.1317761,35.4794621
24382,129.1319183,35.47944833
24416,129.143449,35.50939767
24415,129.1434685,35.50928133
64021,129.3256985,35.52027963
64022,129.325731,35.52013703
61311,129.4299181,35.58229571
61312,129.4300534,35.58226244
30915,129.3258185,35.56315863
73502,129.327116,35.56243751
30916,129.3251337,35.56271235
11501,129.3289798,35.55848198
11502,129.3286282,35.55864225
73404,129.3294631,35.56347348
77204,129.3232618,35.55918027
27906,129.4560285,35.60823234
27905,129.4557898,35.6081988
15373,129.0697315,35.55540854
15895,129.3380434,35.46660106
15898,129.3381545,35.46669304
15200,129.197825,35.7138569
15202,129.1974782,35.71379903
15201,129.1977317,35.7136783
15131,129.2004846,35.71515629
15130,129.200693,35.71510292
27711,129.4547548,35.55351281
27712,129.4549976,35.55345986
30654,129.1422436,35.38791577
30653,129.1420804,35.38782473
15207,129.2076236,35.70135132
15208,129.2077699,35.70136132
23508,129.3406399,35.50055151
31415,129.3842763,35.50733828
31416,129.3841356,35.50807542
57134,129.090845,35.22864704
57129,129.0903873,35.22858581
66604,129.1195576,35.55773449
66603,129.1187502,35.55770574
4246,129.3311242,35.67300245
4249,129.3314638,35.67291027
4247,129.3311079,35.6727257
66516,129.1049127,35.53920301
66515,129.1049843,35.53908125
30146,129.1057507,35.53878235
30145,129.1056582,35.53885784
65901,129.1791727,35.45329924
65902,129.1792598,35.45305291
24437,129.2033515,35.50055276
24438,129.2033106,35.50075121
31832,129.1203477,35.69368699
26342,129.3613424,35.58065879
26341,129.3613571,35.58087701
40332,129.3599058,35.58248293
40331,129.3594932,35.58267618
30540,129.1765099,35.41994955
41226,129.1760023,35.41946306
30539,129.1758315,35.41948343
0,129.1767907,35.42010954
40378,129.3688227,35.60674024
40389,129.3686919,35.60698159
59142,129.0405618,35.35018321
40396,129.3717582,35.61441219
40397,129.3721677,35.61409509
30665,129.3710866,35.61391303
30664,129.3714594,35.61418529
24701,129.3420843,35.56385053
24702,129.3424448,35.56542034
59152,129.0427769,35.3649205
4872,129.0422393,35.36458278
4871,129.0403641,35.35990903
4835,129.0408404,35.36014359
30917,129.322555,35.56252835
30918,129.322666,35.56225288
26313,129.446071,35.6212841
26314,129.4464674,35.62102812
59149,129.0425975,35.3609595
59148,129.0424391,35.36120571
15275,129.2673784,35.62255432
15264,129.2674251,35.62266499
15241,129.2329296,35.64694151
15242,129.2322332,35.64673222
25004,129.4148395,35.48052758
15313,129.0842428,35.57382409
15314,129.0843726,35.57380612
59257,129.0791609,35.3060963
59253,129.077738,35.30118031
59254,129.0782144,35.30132383
40204,129.202854,35.57235358
40228,129.2027741,35.57243642
40203,129.2023183,35.57199401
20746,129.2154471,35.5776846
20745,129.2155563,35.57754518
24421,129.1568265,35.5207877
24422,129.156722,35.52081554
3099,129.0453988,35.75765314
3098,129.0453952,35.75731411
3101,129.0464674,35.75390973
3100,129.046596,35.7539838
70604,129.4189561,35.50142278
70603,129.4188496,35.50139374
70301,129.4224756,35.51476832
70302,129.4222514,35.51476756
15861,129.3288088,35.42841214
15862,129.3292804,35.42822824
22506,129.3058205,35.53745386
22505,129.3055491,35.53742382
26312,129.4433981,35.62420113
26311,129.4428211,35.62466622
23318,129.3462989,35.35603789
23317,129.3471035,35.3562291
11303,129.3499393,35.57770245
11304,129.3499497,35.57794531
11306,129.3505253,35.57442735
11305,129.3503997,35.57442417
26344,129.4411473,35.62870573
26343,129.4408778,35.62886357
26359,129.4406814,35.62395439
26360,129.4387563,35.62348899
26378,129.4387992,35.63608409
26379,129.4387983,35.63625099
22418,129.295894,35.51300126
22417,129.2974113,35.51348905
15742,129.1781311,35.48924485
15743,129.1782344,35.48918547
30251,129.0409186,35.61209166
30252,129.0408713,35.61225489
15942,129.3012704,35.50308269
15943,129.3009992,35.50320121
15417,129.1259058,35.53838228
15418,129.125979,35.53826087
66509,129.1074895,35.54176234
66508,129.1074104,35.54162903
30132,129.0976489,35.52395502
30131,129.0970734,35.52375183
24411,129.1316852,35.50354436
24412,129.1317096,35.50365509
24423,129.1564172,35.521076
24424,129.1563323,35.52100841
24426,129.1581321,35.52342098
24425,129.1584664,35.52371102
25107,129.3478592,35.54246448
25108,129.3481636,35.54241237
31011,129.3342813,35.54384939
31012,129.3340638,35.54404846
22811,129.3314586,35.5470559
22812,129.3318139,35.54720742
30136,129.0957661,35.51228998
30135,129.0954566,35.51196848
66410,129.0856816,35.50755019
66409,129.0857125,35.50765454
59150,129.0426711,35.35623306
20104,129.1118607,35.56693951
20101,129.1124403,35.56784244
20102,129.112633,35.56783294
74311,129.3367288,35.53367381
74301,129.3370919,35.53383461
74313,129.3368832,35.53374909
66407,129.0844014,35.50814155
66408,129.0844437,35.50823134
31411,129.3744042,35.51029027
31412,129.3724924,35.51122357
59395,129.1745669,35.41823181
75302,129.3169482,35.51554335
75301,129.3170549,35.51515428
30905,129.3413684,35.57771603
30906,129.3415434,35.57718253
12407,129.3163075,35.51612031
12406,129.3164065,35.5163845
31307,129.311211,35.51947475
31308,129.3116916,35.51959066
72802,129.346206,35.56833016
72801,129.346056,35.56803866
12405,129.316105,35.51624844
30904,129.3446622,35.58050603
30903,129.3434298,35.5804139
31834,129.1258986,35.69424704
24627,129.2329554,35.49206878
24628,129.2338683,35.49218095
26338,129.3661217,35.57652198
26337,129.3663998,35.57670333
30279,129.0736921,35.61836517
30278,129.0738559,35.61812031
3107,129.0507352,35.68087439
3106,129.0505912,35.6808662
67226,129.3234757,35.40563882
67225,129.3234404,35.40554471
67223,129.3224924,35.40564592
67224,129.3226201,35.40574978
12201,129.2743811,35.551931
12202,129.2745077,35.55173038
21202,129.2778451,35.55532503
21201,129.2781917,35.55504884
22603,129.2722083,35.54937019
22604,129.2698993,35.54977364
22602,129.266066,35.54984576
22601,129.2674491,35.5496373
40225,129.2673608,35.55396123
40226,129.2690295,35.55350176
22006,129.2779282,35.55102444
22003,129.2766546,35.55136639
22607,129.2788762,35.54738939
22608,129.2783815,35.54776982
62810,129.3522358,35.56482079
62809,129.3520439,35.56438527
30243,129.0550422,35.63216283
30244,129.0551841,35.63218391
40356,129.3180603,35.5051227
40355,129.3179005,35.50541313
31312,129.3088043,35.50749439
31311,129.3085291,35.50657509
31001,129.3152258,35.53866827
31002,129.3157838,35.53905374
40136,129.3085044,35.48474284
40135,129.3081844,35.48427153
67104,129.3046348,35.48385284
67103,129.3046151,35.48403118
77804,129.2509167,35.39834451
30527,129.1920494,35.43917218
30528,129.1917655,35.43835603
77803,129.2509178,35.3985613
15266,129.2659415,35.62399412
15273,129.2657375,35.62409592
30443,129.1659208,35.67577595
30444,129.1658018,35.67573457
30445,129.1632034,35.68587786
30446,129.1632523,35.68600898
66404,129.0805147,35.51060691
66403,129.0805262,35.51058683
14702,129.3658904,35.58111242
14701,129.3655059,35.58089253
66401,129.0790006,35.5113223
30214,129.0747765,35.61124406
30213,129.0748495,35.61093114
59227,129.063387,35.41863418
59228,129.0642094,35.41938547
30219,129.0892443,35.59103227
15385,129.0914998,35.59033695
30220,129.0893323,35.59113345
15380,129.091535,35.59018793
30226,129.098866,35.58274613
30225,129.0989063,35.58212255
59211,129.0605332,35.41512715
59210,129.0606615,35.41500035
30392,129.1246962,35.66370355
30391,129.1245313,35.66389888
59157,129.0438781,35.35512009
59158,129.0437308,35.3553349
14602,129.3374266,35.62169386
71801,129.3373776,35.62136327
71802,129.3372712,35.62143538
14402,129.3297862,35.62769652
14401,129.3297912,35.62740388
20214,129.334711,35.63352995
20213,129.3350857,35.63283793
20210,129.3349658,35.63451977
26333,129.3764941,35.5781734
26334,129.3769436,35.57799355
15218,129.2246433,35.68857415
15217,129.2246755,35.6884478
15216,129.2216354,35.68896187
15215,129.2218315,35.68876628
24434,129.1845954,35.51648289
24433,129.1846974,35.51610684
24609,129.258091,35.49562695
24610,129.2580317,35.49575191
24612,129.2662492,35.4943033
24611,129.2664371,35.49418778
15102,129.117785,35.63972132
15101,129.1176335,35.63966315
31622,129.1067332,35.51861911
31623,129.1064356,35.51848423
31619,129.1067525,35.51966706
31620,129.1067638,35.51988484
24455,129.1591958,35.50563867
30102,129.1218301,35.56227357
30101,129.1216396,35.56215979
67219,129.3174324,35.40697216
67220,129.3173606,35.40707806
67216,129.3124937,35.40747089
67215,129.3125566,35.40735402
67218,129.3152495,35.40725433
67217,129.3151358,35.40717847
15910,129.2445449,35.43672608
15909,129.2446912,35.43654089
15734,129.1893411,35.45609454
65906,129.1894065,35.45622301
15124,129.1241595,35.61120188
15123,129.1240514,35.61107624
21322,129.2801233,35.60667005
21321,129.2799583,35.60681679
30547,129.1667716,35.41065715
30548,129.1670969,35.41089347
66513,129.1065906,35.54014484
66514,129.1065527,35.54026437
15376,129.082645,35.66849695
15377,129.0826091,35.66863923
31218,129.3404526,35.51975078
31217,129.3405387,35.51960306
14408,129.3381631,35.61559128
14407,129.3381869,35.61540105
76804,129.1783042,35.4321508
76803,129.1781555,35.43211335
13409,129.4221603,35.50346559
13410,129.4216844,35.50375666
12607,129.2887099,35.53826949
12608,129.2885473,35.53844122
31310,129.3096333,35.51405558
31309,129.3094284,35.51491126
24240,129.4214167,35.48756363
24239,129.4216152,35.4878159
30901,129.3470304,35.58083876
30902,129.3473175,35.58054669
11405,129.3469678,35.58301984
11406,129.3469719,35.58353934
41284,129.1646061,35.46439881
41295,129.1644885,35.46442076
15437,129.112876,35.55651968
15438,129.1130239,35.55658917
60206,129.4285639,35.52464397
60205,129.4284208,35.52468149
60203,129.4264735,35.5262901
60204,129.4264019,35.52610908
24215,129.4329805,35.52884851
24216,129.433302,35.52793333
60210,129.4316628,35.52740644
60211,129.4317643,35.52757559
21332,129.2746898,35.59314928
23301,129.3322315,35.39245805
23302,129.3330607,35.39208036
15958,129.3039313,35.34423785
15957,129.3039619,35.34429921
15949,129.3232945,35.34812072
15950,129.3233643,35.34803314
15961,129.2948674,35.34616132
15962,129.2947821,35.34608076
23326,129.3251978,35.34964964
23325,129.3250119,35.34958376
15973,129.2931625,35.3455751
77503,129.2944698,35.34639636
15974,129.2933516,35.34555349
77504,129.2944045,35.34610926
15976,129.2931252,35.34462543
15975,129.2929998,35.34487759
23323,129.3294515,35.35074593
23324,129.3304156,35.35129617
23305,129.3380502,35.38660456
23306,129.3380693,35.38672813
30103,129.1209842,35.55928466
30104,129.1217097,35.5599357
30143,129.121326,35.56088011
30144,129.1210117,35.5610547
65405,129.2578727,35.54939181
65406,129.2574704,35.54949621
4425,129.031523,35.33934999
4424,129.0314573,35.33952948
15702,129.2027285,35.46282187
15701,129.2026322,35.46292275
65701,129.2026984,35.46280096
65702,129.2025945,35.46288126
30542,129.1734902,35.4169661
76903,129.1723133,35.41598286
30541,129.1717176,35.4154449
76904,129.1728022,35.41623709
59388,129.1725042,35.41591886
3124,129.0581418,35.72847077
3123,129.058316,35.72852837
30318,129.1582143,35.63872259
30317,129.1580393,35.63864761
4725,129.0635325,35.41451329
4726,129.0631166,35.41474024
59230,129.0646529,35.42163477
59233,129.0651987,35.42200305
30201,129.0394276,35.61782694
30202,129.0393944,35.61774519
66601,129.1159998,35.56226923
40350,129.3344185,35.50964244
23510,129.3395036,35.4984662
23509,129.340019,35.49981159
15728,129.234813,35.4706068
15727,129.2347963,35.47048161
15746,129.2325539,35.47037219
15747,129.2325538,35.47016719
24707,129.3322482,35.55548744
24708,129.3320757,35.55530208
20739,129.2351153,35.58118537
20740,129.2352852,35.58096213
40244,129.2336286,35.57667762
40245,129.2336002,35.57722328
40246,129.2344331,35.57876354
20741,129.2344355,35.57926394
40347,129.338261,35.51303324
40348,129.3383319,35.51254228
64002,129.3375162,35.51579079
64001,129.3375623,35.51593204
64010,129.3295743,35.52190507
64009,129.3296804,35.52205941
64006,129.3328031,35.5193381
64005,129.3329071,35.51942052
74703,129.336468,35.51443282
74704,129.3364233,35.51449493
64028,129.3189564,35.51371929
64025,129.3191118,35.51453253
64027,129.3188239,35.51380744
64026,129.3193129,35.51458188
11206,129.3422645,35.56890697
11205,129.3428227,35.56868375
11207,129.3414458,35.56866654
14220,129.3233605,35.64783321
14221,129.3232224,35.64773451
14205,129.3182866,35.65105064
14206,129.3180775,35.65126416
30390,129.1248062,35.65853574
30389,129.1245541,35.65859334
